threshold,sensitivity,specificity,precision,recall,f1,f2,youden
0.091,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.092,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.093,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.094,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.095,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.096,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.097,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.098,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.099,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.1,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.101,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.102,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.103,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.104,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.105,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.106,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.107,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.108,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.109,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.11,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.111,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.112,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.113,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.114,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.115,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.116,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.117,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.118,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.119,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.12,1.0,0.8472222222222222,0.7924528301886793,1.0,0.8842105263157894,0.9502262443438915,0.8472222222222223
0.121,1.0,0.8611111111111112,0.8076923076923077,1.0,0.8936170212765957,0.9545454545454545,0.8611111111111112
0.122,1.0,0.875,0.8235294117647058,1.0,0.9032258064516129,0.958904109589041,0.875
0.123,1.0,0.875,0.8235294117647058,1.0,0.9032258064516129,0.958904109589041,0.875
0.124,1.0,0.875,0.8235294117647058,1.0,0.9032258064516129,0.958904109589041,0.875
0.125,1.0,0.875,0.8235294117647058,1.0,0.9032258064516129,0.958904109589041,0.875
0.126,1.0,0.875,0.8235294117647058,1.0,0.9032258064516129,0.958904109589041,0.875
0.127,1.0,0.875,0.8235294117647058,1.0,0.9032258064516129,0.958904109589041,0.875
0.128,1.0,0.875,0.8235294117647058,1.0,0.9032258064516129,0.958904109589041,0.875
0.129,1.0,0.875,0.8235294117647058,1.0,0.9032258064516129,0.958904109589041,0.875
0.13,1.0,0.875,0.8235294117647058,1.0,0.9032258064516129,0.958904109589041,0.875
0.131,1.0,0.8888888888888888,0.84,1.0,0.9130434782608695,0.9633027522935782,0.8888888888888888
0.132,1.0,0.8888888888888888,0.84,1.0,0.9130434782608695,0.9633027522935782,0.8888888888888888
0.133,1.0,0.9027777777777778,0.8571428571428571,1.0,0.9230769230769231,0.9677419354838709,0.9027777777777777
0.134,1.0,0.9027777777777778,0.8571428571428571,1.0,0.9230769230769231,0.9677419354838709,0.9027777777777777
0.135,1.0,0.9027777777777778,0.8571428571428571,1.0,0.9230769230769231,0.9677419354838709,0.9027777777777777
0.136,1.0,0.9027777777777778,0.8571428571428571,1.0,0.9230769230769231,0.9677419354838709,0.9027777777777777
0.137,1.0,0.9027777777777778,0.8571428571428571,1.0,0.9230769230769231,0.9677419354838709,0.9027777777777777
0.138,1.0,0.9027777777777778,0.8571428571428571,1.0,0.9230769230769231,0.9677419354838709,0.9027777777777777
0.139,1.0,0.9027777777777778,0.8571428571428571,1.0,0.9230769230769231,0.9677419354838709,0.9027777777777777
0.14,1.0,0.9027777777777778,0.8571428571428571,1.0,0.9230769230769231,0.9677419354838709,0.9027777777777777
0.141,1.0,0.9027777777777778,0.8571428571428571,1.0,0.9230769230769231,0.9677419354838709,0.9027777777777777
0.142,1.0,0.9027777777777778,0.8571428571428571,1.0,0.9230769230769231,0.9677419354838709,0.9027777777777777
0.143,1.0,0.9027777777777778,0.8571428571428571,1.0,0.9230769230769231,0.9677419354838709,0.9027777777777777
0.144,1.0,0.9027777777777778,0.8571428571428571,1.0,0.9230769230769231,0.9677419354838709,0.9027777777777777
0.145,0.9761904761904762,0.9027777777777778,0.8541666666666666,0.9761904761904762,0.9111111111111111,0.9490740740740741,0.878968253968254
0.146,0.9761904761904762,0.9027777777777778,0.8541666666666666,0.9761904761904762,0.9111111111111111,0.9490740740740741,0.878968253968254
0.147,0.9761904761904762,0.9027777777777778,0.8541666666666666,0.9761904761904762,0.9111111111111111,0.9490740740740741,0.878968253968254
0.148,0.9761904761904762,0.9027777777777778,0.8541666666666666,0.9761904761904762,0.9111111111111111,0.9490740740740741,0.878968253968254
0.149,0.9761904761904762,0.9027777777777778,0.8541666666666666,0.9761904761904762,0.9111111111111111,0.9490740740740741,0.878968253968254
0.15,0.9761904761904762,0.9027777777777778,0.8541666666666666,0.9761904761904762,0.9111111111111111,0.9490740740740741,0.878968253968254
0.151,0.9761904761904762,0.9027777777777778,0.8541666666666666,0.9761904761904762,0.9111111111111111,0.9490740740740741,0.878968253968254
0.152,0.9761904761904762,0.9027777777777778,0.8541666666666666,0.9761904761904762,0.9111111111111111,0.9490740740740741,0.878968253968254
0.153,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.154,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.155,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.156,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.157,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.158,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.159,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.16,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.161,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.162,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.163,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.164,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.165,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.166,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.167,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.168,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.169,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.17,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.171,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.172,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.173,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.174,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.175,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
0.176,0.9761904761904762,0.9166666666666666,0.8723404255319149,0.9761904761904762,0.9213483146067416,0.9534883720930233,0.8928571428571428
